0.7007067072 -0.6273105507 7.3717484802 -89.5608002819 89.863672431 -1.4886714675 1.1010990143 0.0067761596 18.1683006287 0.00289803 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.6991687929 -0.6266619689 3.09131834 -87.3249405654 87.3796400418 -1.5354109263 0.8879985809 0.0042466647 18.0517997742 0.0024924399 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.6939417587 -0.6245308346 -11.4853644599 -80.0071215396 80.8273041356 -1.7133765057 0.8603992462 0.0106472792 18.9771995544 0.0069628898 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.6945108582 -0.6258272128 -9.8888515632 -84.4627423387 85.0396626793 -1.6873451763 1.3913002014 0.0061285081 17.3078994751 0.00137868 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.6953115978 -0.6258985968 -7.6567481211 -84.7041749757 85.0495329212 -1.6609453089 1.4372997284 0.007170286 17.3393001556 0.00129499 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.6955088724 -0.6254620201 -7.1091235623 -83.2015849852 83.5047506546 -1.6560338647 1.2355003357 0.0029441426 17.1588993073 0.0010921099 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.6946182483 -0.6246056918 -9.5977249901 -80.2604308348 80.8322527384 -1.6898134383 1.0618000031 0.0098440954 18.5997009277 0.0049990602 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.6946965961 -0.6243000846 -9.3811766502 -79.2088289306 79.762428849 -1.688683168 1.4430007935 0.0058194948 17.3346996307 0.00123337 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.6961922386 -0.6239423271 -5.2095693561 -77.9719264248 78.1457671488 -1.6375105713 0.9685001373 0.0047157961 18.0230007172 0.00250082 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.696670389 -0.6269626019 -3.8670186147 -88.3596847278 88.4442633423 -1.6145329312 0.7828998566 0.007739218 18.9790992737 0.0046684602 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.6980774036 -0.626497908 0.0513271718 -86.7595729685 86.7595881511 -1.5702047245 0.5457000732 0.011982616 19.6266002655 0.0084868101 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.7002834823 -0.6253011008 6.2021110245 -82.6467935996 82.8791811823 -1.4958931459 0.9510993958 0.0041961917 18.0347003937 0.00221034 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.7002530438 -0.6250955883 6.1181229418 -81.9397784341 82.1678691349 -1.4962685287 1.1473007202 0.0047450052 17.9988002777 0.00208415 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.6992515215 -0.6247303956 3.3262360752 -80.6808677878 80.7494041676 -1.5295925869 1.2945995331 0.0048633404 17.6450004578 0.00174356 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.696977183 -0.6244038096 -3.0180283484 -79.5573322552 79.614556525 -1.6087134085 1.085100174 0.0051324833 17.7789993286 0.0022419801 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.6973953638 -0.62413927 -1.8517153401 -78.6468353129 78.6686313243 -1.5943366673 1.4083003998 0.0050059869 17.1674003601 0.00121422 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.6967622806 -0.6242857206 -3.6178681312 -79.1515727779 79.2342125791 -1.6164726367 0.8754997253 0.0056180921 18.464099884 0.0034131401 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.698401232 -0.6234213288 0.955483091 -76.1772200376 76.1832120653 -1.5582540866 0.7292003632 0.0132634901 19.5088005066 0.0088612204 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.6989199788 -0.6230764692 2.404268654 -74.991615571 75.0301466993 -1.5387468053 0.6514015198 0.0056401063 18.8008003235 0.0041048299 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.7026919494 -0.6256811986 12.9137376496 -83.96772638 84.9549509652 -1.418197887 1.3761005402 0.0041610692 17.2847995758 0.00111477 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.702598522 -0.6250676455 12.6587398681 -81.8565528939 82.8295777288 -1.4173663199 1.1021003723 0.0054027936 17.9939002991 0.00232318 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.7029216871 -0.62496228 13.56090572 -81.4966067752 82.6171597177 -1.405908668 1.3195991516 0.0043737651 17.1126995087 0.00126176 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.7035617692 -0.6257936152 15.337053671 -84.3616180048 85.7444331003 -1.3909591474 1.1628017426 0.0059987432 18.1595001221 0.00242318 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.7047574593 -0.6255686074 18.6725894615 -83.599543142 85.6594957418 -1.3510457371 0.529001236 0.0130226202 19.8967990875 0.0099370098 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.7049884362 -0.6257344311 19.3142315484 -84.1725167031 86.3600145231 -1.3452408023 0.7126998901 0.0055013332 18.5702991486 0.0034471501 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.7045352789 -0.6254525779 18.0546958414 -83.1980360151 85.134512618 -1.3571010317 1.0207004547 0.0065633887 18.4521999359 0.0030681 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.7072336976 -0.6253842308 25.5787763007 -82.9974120683 86.8495492624 -1.2718449682 0.6464004517 0.0132767577 19.8143005371 0.0091749197 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.7082338759 -0.6258519965 28.3580670062 -84.6222523607 89.2474400693 -1.2474443956 0.7604999542 0.0165381655 19.9818000793 0.0105991997 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.7055836807 -0.6254747087 20.9771687723 -83.2861440212 85.8872714412 -1.3240597077 0.6434001923 0.0149117932 19.9108009338 0.0102720996 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.7067810464 -0.6246970772 24.3284309745 -80.6271729529 84.2176559402 -1.2777441061 1.1553001404 0.0059664822 18.0750999451 0.0022302701 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.7076579697 -0.6243817661 26.7803912813 -79.5557172419 83.9422510007 -1.2460867911 0.7539997101 0.0112312082 19.4237995148 0.0082190102 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.7061280315 -0.6243552196 22.5123048392 -79.4423576496 82.5705277814 -1.2946569303 1.4111995697 0.0045784572 17.3980998993 0.00136096 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.7063568442 -0.6242946741 23.1516743063 -79.2371592901 82.5501510329 -1.2865273216 1.0137996674 0.0143410908 18.4160003662 0.0043830099 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.706062634 -0.624146007 22.3331029029 -78.7218923515 81.8285024956 -1.2943634242 1.330499649 0.0050028041 17.4731998444 0.00127357 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.7061208233 -0.6240755306 22.4965811638 -78.4802456348 81.6409524624 -1.2916292117 0.5222988129 0.011331209 19.8519001007 0.0090701301 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.708670854 -0.6236254451 29.6219737615 -76.9709819231 82.4741983152 -1.2034216201 1.1007995605 0.0072884043 18.5123004913 0.0031870201 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.7028337574 -0.6236336656 13.3280328879 -76.9260331687 78.0720887368 -1.3992416196 1.2263011932 0.0047593145 17.89909935 0.00182696 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.702820842 -0.6236323391 13.2919935221 -76.9213704529 78.0613497458 -1.3996863254 0.964799881 0.0035421352 17.8859996796 0.00184669 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.704560115 -0.6233063291 18.1510844043 -75.8160403614 77.9585392445 -1.3358097095 1.0706996918 0.0049317535 18.0345001221 0.0023421301 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
0.7024680237 -0.6224062453 12.3176677962 -72.7017228737 73.7378155951 -1.4029626866 0.758600235 0.0038236727 18.3050003052 0.00249428 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0.6980589787 -0.6012659273 138000.0 668.0 19500000.0 1 
